student_id,student_name,teacher_id,teacher_name,confidence,source,evidence
1488,Rilion Gracie,44,Helio Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rilion Gracie > Alexandro Ceconi
474,Alexandre Ceconi,1488,Rilion Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rilion Gracie > Alexandro Ceconi
727,Alexandre de Freitas,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Alexandre de Freitas
v_sergio_lisboa,Sergio Lisboa,524,Osvaldo Alves,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
v_erivaldo_junior,Erivaldo Junior,v_sergio_lisboa,Sergio Lisboa,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
410,Claudio Calasans,v_erivaldo_junior,Erivaldo Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
9793,Alexandre Jesus,410,Claudio Calasans,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Sergio Lisboa > Erivaldo Junior > Claudio Calasans > Alexandre de Jesus
v_orlando_saraiva,Orlando Saraiva,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Orlando Saraiva > Alexandre Manara (father) > Alexandre Manara
v_alexandre_manara_father,Alexandre Manara (father),v_orlando_saraiva,Orlando Saraiva,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Orlando Saraiva > Alexandre Manara (father) > Alexandre Manara
14205,Alexandre Manara,v_alexandre_manara_father,Alexandre Manara (father),high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Orlando Saraiva > Alexandre Manara (father) > Alexandre Manara
5998,Carlson Gracie Junior,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Carlson Gracie Jr > André Vasconcelos > Alexandre Molinaro
v_andre_vasconcelos,André Vasconcelos,5998,Carlson Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Carlson Gracie Jr > André Vasconcelos > Alexandre Molinaro
9407,Alexandre Molinaro,v_andre_vasconcelos,André Vasconcelos,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Carlson Gracie Jr > André Vasconcelos > Alexandre Molinaro
666,Alexandre Paiva,355,Romero Cavalcanti,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva
714,Francisco Albuquerque,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Alexandre Pimentel.
311,Alexandre Pimentel,714,Francisco Albuquerque,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Alexandre Pimentel.
1671,Alexandre Puga,666,Alexandre Paiva,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Alexandre Paiva > Alexandre Puga
481,Saulo Ribeiro,515,Royler Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Alexandre Ribeiro
84,Alexandre Ribeiro,481,Saulo Ribeiro,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Saulo Ribeiro > Alexandre Ribeiro
2443,Luiz Franca,v_mitsuyo_maeda,Mitsuyo Maeda,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Neury Gomes > Alexandre Santos
v_neury_gomes,Neury Gomes,527,Oswaldo Fadda,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Neury Gomes > Alexandre Santos
1517,Alexandre Santos,v_neury_gomes,Neury Gomes,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Neury Gomes > Alexandre Santos
627,Murilo Bustamante,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Alexandre Vieira
8525,Alexandre Vieira,627,Murilo Bustamante,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Murilo Bustamante > Alexandre Vieira
174,Bruno Frazatto,601,Roberto Godoi,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Bruno Frazatto > Alex Enriquez
12569,Alexandria Enriquez,174,Bruno Frazatto,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Bruno Frazatto > Alex Enriquez
891,Alexsandro Machado,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Alexsandro Machado
52,Renzo Gracie,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Mario Delgado > Alexis Alduncin
v_mario_delgado,Mario Delgado,52,Renzo Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Mario Delgado > Alexis Alduncin
9377,Alexis Alduncin,v_mario_delgado,Mario Delgado,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Mario Delgado > Alexis Alduncin
78,Andre Pederneiras,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Alexssandro  Sodré
6756,Rodrigo Silva,78,Andre Pederneiras,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Alexssandro  Sodré
8884,Alexsandro Sodre,6756,Rodrigo Silva,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > André Pederneiras > Rodrigo Feijão > Alexssandro  Sodré
10004,Ali Monfaradi,322,Fabio Gurgel,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Ali Monfaradi
826,Allan Goes,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Allan Góes
2052,Alvaro Barreto,44,Helio Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Alvaro Barreto
203,Julio Cesar,3416,Monir Salomao,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Monir Salomão > Julio Cesar Pereira > Alvaro Bobadilla
1553,Alvaro Bobadilla,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Monir Salomão > Julio Cesar Pereira > Alvaro Bobadilla
1495,Flavio Behring,44,Helio Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
v_patrick_chaput,Patrick Chaput,1495,Flavio Behring,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
v_derebey_sebahatin,Derebey Sebahatin,v_patrick_chaput,Patrick Chaput,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
v_khalid_houry,Khalid Houry,v_derebey_sebahatin,Derebey Sebahatin,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
9058,Amal Amjahid,v_khalid_houry,Khalid Houry,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Flavio Behring > Patrick Chaput > Derebey Sebahatin > Khalid Houry > Amal Amjahid
9,Marcio Cruz,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > Helio Gracie > Carlos Gracie Jr > Marcio Cruz > Amanda Alequin
v_amanda_alequin,Amanda Alequin,9,Marcio Cruz,high,site_lineage_field,Lineage declarada no perfil: C. Gracie > Helio Gracie > Carlos Gracie Jr > Marcio Cruz > Amanda Alequin
14146,Amanda Bruse,144,Andre Galvao,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Amanda Bruse
1736,Daniel Simões (Gracie),297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Daniel Simões (Gracie) > James Booth > Amanda Leve
v_james_booth,James Booth,1736,Daniel Simões (Gracie),high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Daniel Simões (Gracie) > James Booth > Amanda Leve
12064,Amanda Leve,v_james_booth,James Booth,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr. > Daniel Simões (Gracie) > James Booth > Amanda Leve
v_andre_pinheiro,André Pinheiro,601,Roberto Godoi,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > André Pinheiro > Luis Marques > Amanda Magda
10403,Luis Marques,v_andre_pinheiro,André Pinheiro,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > André Pinheiro > Luis Marques > Amanda Magda
13078,Amanda Magda,10403,Luis Marques,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > André Pinheiro > Luis Marques > Amanda Magda
8301,Amanda Monteiro,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio Cesar > Amanda Monteiro
486,Amaury Bitetti,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Amaury Bitetti
743,Royce Gracie,44,Helio Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royce Gracie > Amin Touati
1391,Amin Touati,743,Royce Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royce Gracie > Amin Touati
2529,Roberto Lage,2216,Octavio de Almeida,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > George Gracie > Octávio de Almeida > Roberto Lage > Eduardo Mori > Amy Campo
v_eduardo_mori,Eduardo Mori,2529,Roberto Lage,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > George Gracie > Octávio de Almeida > Roberto Lage > Eduardo Mori > Amy Campo
12639,Amy Campo,v_eduardo_mori,Eduardo Mori,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > George Gracie > Octávio de Almeida > Roberto Lage > Eduardo Mori > Amy Campo
224,Roberto Abreu,714,Francisco Albuquerque,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Francisco Toco > Roberto Abreu > Ana Carolina Silva
13832,Ana Carolina Lima Silva,224,Roberto Abreu,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Francisco Toco > Roberto Abreu > Ana Carolina Silva
v_sebastiao_ricardo,Sebastião Ricardo,527,Oswaldo Fadda,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > André Marola > Marcos Cunha > Ana Carolina Schmitt
634,Wendell Alexander,v_sebastiao_ricardo,Sebastião Ricardo,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > André Marola > Marcos Cunha > Ana Carolina Schmitt
4334,Andre da Silva,634,Wendell Alexander,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > André Marola > Marcos Cunha > Ana Carolina Schmitt
v_marcos_cunha,Marcos Cunha,4334,Andre da Silva,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > André Marola > Marcos Cunha > Ana Carolina Schmitt
8888,Ana Carolina Schmitt,v_marcos_cunha,Marcos Cunha,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Luiz França > Oswaldo Fadda > Sebastião Ricardo > Wendell Alexander > André Marola > Marcos Cunha > Ana Carolina Schmitt
6979,Ana Carolina Vieira,203,Julio Cesar,high,site_lineage_field,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar > Ana Carolina Vieira
2357,Ana Laura Cordeiro,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Ana Laura Cordeiro
v_ana_maria_india,Ana Maria “India”,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Ana Maria “India”
405,Marco Canha,338,Ricardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Marco Canha > Anabel Lopez Beard
v_anabel_lopez_beard,Anabel Lopez Beard,405,Marco Canha,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Marco Canha > Anabel Lopez Beard
10232,Gabriel Figueiro,322,Fabio Gurgel,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Gabriel Figueiró > Isaque Bahiense > Anderson Munis
7552,Isaque Bahiense,10232,Gabriel Figueiro,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Gabriel Figueiró > Isaque Bahiense > Anderson Munis
11685,Anderson Munis,7552,Isaque Bahiense,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Gabriel Figueiró > Isaque Bahiense > Anderson Munis
895,Sergio Souza,22,Carlson Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Sérgio Bolão > Zé Marcello > Anderson Pereira
v_ze_marcello,Zé Marcello,895,Sergio Souza,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Sérgio Bolão > Zé Marcello > Anderson Pereira
249,Anderson Pereira,v_ze_marcello,Zé Marcello,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Sérgio Bolão > Zé Marcello > Anderson Pereira
carlos-lemos-jr,Carlos Lemos Jr,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Carlos Lemos Jr > Federico Tisi > Andrea Baggio
2056,Federico Tisi,carlos-lemos-jr,Carlos Lemos Jr,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Carlos Lemos Jr > Federico Tisi > Andrea Baggio
1101,Andrea Baggio,2056,Federico Tisi,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Carlos Lemos Jr > Federico Tisi > Andrea Baggio
1044,Flavio Almeida,297,Carlos Gracie Junior,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Flávio Almeida > André Almeida
9615,Andre Almeida,1044,Flavio Almeida,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Flávio Almeida > André Almeida
1716,Andre Almeida,591,Ricardo Liborio,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Carlson Gracie > Ricardo Libório > André Almeida
960,Mauro Chueng,895,Sergio Souza,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Sergio Bolão > Mauro Chueng > Elan Santiago > Lucas Lepri > André Góis
6158,Elan Santiago,960,Mauro Chueng,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Sergio Bolão > Mauro Chueng > Elan Santiago > Lucas Lepri > André Góis
358,Lucas Lepri,6158,Elan Santiago,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Sergio Bolão > Mauro Chueng > Elan Santiago > Lucas Lepri > André Góis
11646,Andre Gois,358,Lucas Lepri,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Sergio Bolão > Mauro Chueng > Elan Santiago > Lucas Lepri > André Góis
6507,Regis Lebre,515,Royler Gracie,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Regis Lebre > Andre Maracaba
7747,Andre Maracaba,6507,Regis Lebre,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Regis Lebre > Andre Maracaba
11384,Andre Porfirio,224,Roberto Abreu,high,site_lineage_field,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Francisco Albuquerque > Roberto Abreu > André Porfirio
v_leandro_vieira,Leandro Vieira,419,Leonardo Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Leandro Vieira > Andre Quiles
1414,Andre Quiles,v_leandro_vieira,Leandro Vieira,high,site_lineage_field,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Leandro Vieira > Andre Quiles
