id,name,first_name,last_name,nickname,team,url,bio,is_historical
891,Alexsandro Machado,Alexsandro,Machado,Baiano,Checkmat,https://www.bjjheroes.com/?p=891,"Alexsandro “Leke” Machado is a Brazilian Jiu Jitsu black belt underRicardo Vieira. Having been the right arm of Mr Vieira for a long time at the famous Fight Zone Academy in Copacabana, Rio de Janeiro, recently “Leke” moved to the Singapore, where he is currently teaching BJJ. Alexsandro Machado is also famous for being one of the success stories to have come out of the social project led by Ricardo and Leonardo Vieira called “Projeto do Cantagalo”. Full Name:Alexsandro dos Santos Machado",False
9377,Alexis Alduncin,Alexis,Alduncin,,Renzo Gracie Mexico,https://www.bjjheroes.com/?p=9377,"Alexis Alduncin Barragan is a Mexican born black belt inBrazilian jiu-jitsu, a rank he earned from coach Mario Delgado in 2016. Although suffering from partial blindness, Alexis Alduncin managed to overcome his disadvantage to become the first top-tier BJJ athlete from a Mexico academy, a reputation earned while competing in grappling’s international circuit, in which he conquered numerous International Brazilian Jiu-Jitsu Federation (IBJJF) titles and medals. Full Name:Alexis Alduncin Barragan",False
8884,Alexsandro Sodre,Alexsandro,Sodre,,Clube Feijão JJ,https://www.bjjheroes.com/?p=8884,"Alexssandro Sodré, commonly known as Alex Sodré is aBrazilian jiu-jitsublack belt underRodrigo Feijãoas well as one of the main light featherweight (64,00 kg / 141.5 lbs) competitors of his generation. Sodré became a well-known figure inside mainstream BJJ after his tremendous performances in the brown belt division, a time when he conquered titles in the IBJJF World Championship, ACBJJ South American Championship, and UAEJJF Abu Dhabi Grand Slam (London + Los Angeles). Alex is also the older brother of another well-known grappler,Diego Sodré. Full Name:Alexssandro Pinto Sodré",False
10004,Ali Monfaradi,Ali,Monfaradi,,,https://www.bjjheroes.com/?p=10004,"Ali Monfaradi is aBrazilian jiu-jitsublack belt underFábio GurgelofAlliance Jiu-Jitsuand head coach of the Elements Jiu-Jitsu Academy, who was the first high-level competitor in the sport’s international circuit from the Kingdom of Bahrain – Middle East. Monfaradi earned multiple medals in some of the International Brazilian Jiu-Jitsu Federation (IBJJF) top tournaments while competing in the lower belt divisions of grappling, a good form he continued as a black belt. Full Name:Ali Seena E. A. Monfaradi",False
826,Allan Goes,Allan,Goes,,,https://www.bjjheroes.com/?p=826,"Allan Góes is a 6th degree black belt inBrazilian Jiu Jitsu(BJJ) who was part a famous team that ruled the sport in the late1980s/early1990s, led byCarlson Gracie. Allan Goes was also a pioneer mixed martial arts (MMA) fighter, having competed in promotions all around the world, when the focus of theCarlson Gracie Academyshifted to cage fighting. Góes was also one of the first of Carlson Gracie’s students to bring the famous CGA style of grappling to the United States. Full Name:Allan Alexandre Góes",False
2052,Alvaro Barreto,Alvaro,Barreto,,,https://www.bjjheroes.com/?p=2052,"Master Alvaro Barreto is aBrazilian jiu jitsured belt (9th degree) and one of the most important men in BJJ, being also the brother ofJoão Alberto Barretoand Sergio Barreto, two illustrious figures of the sport. Alvaro Barreto became a certified instructor at the famous Gracie Academy by the age of 17, before he opened his academy where he instructed and graduated figures such as:Sylvio Behring, Guilherme Machado, Wagner Cardozo and many others. Alvaro Barreto was also the first instructor at the legendary “Corpo Quatro” Academy in Rio de Janeiro’s Copacabana. Full Name:Alvaro de Melo Barreto",False
1553,Alvaro Bobadilla,Alvaro,Bobadilla,Cabecao,GF Team,https://www.bjjheroes.com/?p=1553,"Alvaro Bobadilla is an accomplished Brazilian Jiu Jitsu black belt under GF Team’s leader, MasterJulio Cesar Pereira. The Super Featherweight Bobadilla has won numerous important tournaments, including the World Cup on 3 occasions and the Brazilian National Teams tournament; he is also one of the main figures out of the GFT camp. Full Name:Alvaro Rodrigo Santos Bobadilla",False
9058,Amal Amjahid,Amal,Amjahid,,C.E.N.S. Academy,https://www.bjjheroes.com/?p=9058,"Amal Amjahid is a Belgium born black belt inBrazilian jiu jitsu(BJJ), a rank awarded by her coach Khalid Houry, being also a member of the C.E.N.S. Academy in Brussels, Belgium. Amjahid made waves in the lower belt divisions of the sport, being quickly recognized as one of BJJ’s best athletes through her many wins in the International Brazilian Jiu Jitsu Federation (IBJJF) and United Arab Emirates Jiu Jitsu Federation (UAEJJF) circuits. Full Name:Amal Amjahid",False
7012,Amanda Alequin / Santana,Amanda,Alequin / Santana,Tubby,Marcio Cruz JJ,https://www.bjjheroes.com/?p=7012,"Amanda Alequin, also known as Amanda Santana and as “Tubby”, is aBrazilian jiu jitsublack belt underMárcio “Pé de Pano” Cruz, being also one of the top middleweights competitors of her generation, known particularly for her relentless submission orientated grappling style. Originally from Brooklyn NY, Amanda made a name for herself competing in Florida’s grappling circuit, later being acknowledged internationally through important wins at the World Championships, Pan Americans and ADCC trials. Full Name:Amanda Elouise Alequin (formerly Amanda Santana)",False
14146,Amanda Bruse,Amanda,Bruse,,Atos,https://www.bjjheroes.com/?p=14146,"Amanda Dean Bruse is a competitor in the professional jiu-jitsu circuit and a black belt in jiu-jitsu underAndré Galvão, who represents the United States (USA) and the Atos Team. Bruse made her name in this sport while playing in the International Brazilian Jiu-Jitsu Federation (IBJJF), particularly in the No-Gi ruleset, where she conquered numerous important medals, including the World and Pan Championships. Full Name:Amanda Dean Bruse",False
12064,Amanda Leve,Amanda,Leve,,,https://www.bjjheroes.com/?p=12064,"Amanda Leve is a jiu-jitsu black belt under James Booth & Jay Regalbuto who worked extensively withRicardo Almeidaduring her purple and brown belt career. Competing almost exclusively in the no-gi circuit, Leve is widely regarded as one of the top grapplers of her generation, a reputation she earned after her wins in the colored belt division of the World and Pan No-Gi Championships (weight and absolute) back in 2015, 2016, and 2017 as well as her ADCC US Trials victory (2019). Leve has also competed in boxing and mixed martial arts (MMA). Full Name:Amanda Noel Leve",False
13078,Amanda Magda,Amanda,Magda,,Frates JJ,https://www.bjjheroes.com/?p=13078,"Amanda Magda de Oliveira is a jiu-jitsu black belt underLuis Marquesand a representative of Team Fratres in the sport’s international circuit. Amanda first made waves at the professional level of grappling in the 2022 South American Championships of the International Brazilian Jiu-Jitsu Federation (IBJJF) with a gold medal in the adult division, despite being a rookie black belt and eligible to compete in Masters 3 at 44 years of age, then earning her way into the world rankings, a placement Magda solidified that year with several more wins in other events on the IBJJF calendar. Full Name:Amanda Magda de Oliveira",False
8301,Amanda Monteiro,Amanda,Monteiro,,GF Team,https://www.bjjheroes.com/?p=8301,"Amanda Monteiro Canuto is aBrazilian jiu-jitsublack belt under MasterJúlio César Pereiraand a representative ofGF Teamin this sport/martial art’s competitive circuit. Monteiro made a name for herself in the lower belt divisions of BJJ where she earned International Brazilian Jiu-Jitsu Federation (IBJJF) World, Pans, and Brazilian National titles before cementing her status as an elite black belt with outstanding performances at the UAEJJF Abu Dhabi Grand Slam and IBJJF No-Gi Pans Championship during her first few months in this category. Full Name:Amanda Monteiro Nogueira Canuto",False
486,Amaury Bitetti,Amaury,Bitetti,,,https://www.bjjheroes.com/?p=486,"Amauri Bitetti is considered by many as the greatestBrazilian Jiu Jitsublack belt to have competed, Bitetti was trained by the lateCarlson Gracieat theAcademia Carlson Graciebecoming an open weight world champion on two occasions, the first man to accomplish this deed, Amauri Bitetti also fought Mixed Martial Arts (MMA) being a pioneer of the sport and a former member of the UFC roster. After his competitive career finished, Amauri Bitetti became a successful MMA fight promoter for the Bitetti Combat organization. Full Name:Amaury Bitetti",False
1391,Amin Touati,Amin,Touati,,Royce Gracie BJJ,https://www.bjjheroes.com/?p=1391,"Amin Touati Amin Touati (also known as “Camelinho”) is a Brazilian Jiu Jitsu black belt under the legendaryRoyce Graciefrom Stockholm, Sweden, who moved to Dubai in the UAE and helped grow the sport in that Arab country.",False
12639,Amy Campo,Amy,Campo,,Zenith JJ,https://www.bjjheroes.com/?p=12639,"Amy Campo is a jiu-jitsu black belt under Eduardo Mori and a member of the Zenith Team (Utah, USA), a squad she represents on the global grappling circuit. Campo made her reputation as one of the top grapplers of her generation while competing in the colored belt divisions of the International Brazilian Jiu-Jitsu Federation (IBJJF) where she conquered World titles (gi & no-gi) as well as Pan-American and American no-gi titles. Full Name:Amy Scot Campo",False
13832,Ana Carolina Lima Silva,Ana Carolina,Lima Silva,,,https://www.bjjheroes.com/?p=13832,"Ana Carolina Lima Da Silva is a jiu-jitsu black belt underRoberto Abreu (Cyborg)and a representative of the Art Of Jiu-Jitsu (AOJ) team in the sport’s international circuit. Although originally from Brazil, Ana Silva started her career in Argentina and the United States where she worked with numerous coaches, including Ícaro Ventura, Neury Gomes, Ronaldo Campos, the aforementioned Abreu, andGuilherme Mendes. Ana broke through as one of the top rooster weights in the world in 2024, after her performance at the International Brazilian Jiu-Jitsu Federation (IBJJF) Pan Championship, where she closed out the division alongside fellow AOJ colleague,Shelby Murphey. Full Name:Ana Carolina Lima Da Silva",False
8888,Ana Carolina Schmitt,Ana Carolina,Schmitt,,,https://www.bjjheroes.com/?p=8888,"Ana Carolina Schmitt is aBrazilian jiu-jitsublack belt under coach Marcos Cunha, having also worked extensively with coaches such as Juliano Wandalen andLetícia Ribeiro. Ana Carolina is widely regarded as one of the top female grapplers of her generation, having conquered important titles in tournaments such as the International Brazilian Jiu-Jitsu Federation’s World and South American Championships. Full Name:Ana Carolina Schmitt",False
6979,Ana Carolina Vieira,Ana Carolina,Vieira,,GF Team,https://www.bjjheroes.com/?p=6979,"Ana Carolina Vieira, commonly known as “Baby” is aBrazilian jiu-jitsublack belt under MasterJulio Cesar Pereira, being also one of the top athletes in the female middleweight division of the sport. A leading figure inGF Team‘s incredible competition team (a group for whom she has won numerous World and Brazilian National titles), Ana Carolina is also the younger sister of another jiu-jitsu star,Rodolfo Vieira. Full Name:Ana Carolina Vieira Srour",False
2357,Ana Laura Cordeiro,Ana Laura,Cordeiro,,Gracie Barra,https://www.bjjheroes.com/?p=2357,"One of the top female grapplers at the turn of the century, Ana Laura Cordeiro became a star fighting for theGracie Barra academyfor whom she won 4 consecutive world titles. In 2009, at a time when she was already regarded as a possible contender to the top “pound for pound” femalejiu jitsufighter in the world, Ana Laura Cordeiro suffered a terrible back injury that prevented her from competing at the highest level ever since. Ana Laura Cordeiro is still mentioned as one of the greatest female grapplers to have graced the sport despite her short competitive career, having defeated most of the big names of her generation such asGabi Garcia,Michelle Nicolini,Penny Thomasand many others. Full Name:Ana Laura Gonçalves Cordeiro",False
276,Ana Maria Soares,Ana Maria,Soares,India,,https://www.bjjheroes.com/?p=276,"Ana Maria Soares, India Ana Maria, known in the fighting World as India is a Brazilian Jiu Jitsu black belt from the Checkmat BJJ team. She is also a prolific Mixed Martial Artist (MMA) who has competed against some of the best in the sport.",False
13920,Anabel Lopez,Anabel,Lopez,,FZN / Checkmat,https://www.bjjheroes.com/?p=13920,"Anabel Lopez Beard is a Spanish-British grappler and student ofMarco Canhaof the Fightzone gym in London who represents Team Checkmat in the sport’s global circuit. Anabel first made waves in grappling as a colored belt by winning multiple consecutive world titles in the International Brazilian Jiu-Jitsu Federation (IBJJF) as a blue, purple, and brown belt, before earning her black belt rank at 18. Full Name:Anabel Lopez Beard",False
11685,Anderson Munis,Anderson,Munis,,,https://www.bjjheroes.com/?p=11685,"Anderson Munis is a jiu-jitsu black belt underIsaque BahienseandGabriel Figueiróas well as a former representative of the Dream Art &Alliance Academies, who worked extensively withRodrigo Feijãoand the Clube Feijão workgroup during the early stages of his professional career. Anderson Munis became widely recognized as one of the rising stars of the sport after his breakthrough performances in important tournaments of the International Brazilian Jiu-Jitsu Federation (IBJJF) and the Abu Dhabi Jiu-Jitsu Pro (AJP) tour as well as the Spyder Invitational tournament of 2019. Full Name:Anderson Munis dos Santos",False
249,Anderson Pereira,Anderson,Pereira,Deton,Brazilian Top Team,https://www.bjjheroes.com/?p=249,"Anderson Pereira is an Brazilian jiu jitsu black belt under Zé Marcello, being also one of the top grappling instructors in Geneva – Switzerland. A former Brazilian Top Team representative, Pereira changed to Icon Jiu Jitsu at its inception. Full Name:Anderson Pereira da Silva Breder.",False
1101,Andrea Baggio,Andrea,Baggio,,Manimal,https://www.bjjheroes.com/?p=1101,"Andrea Baggio is a Judo and Brazilian Jiu Jitsu black belt (under Federico Tisi), being one of the pioneers of BJJ in Italy. He has helped develop the sport in his native country being a coach of the Milanimal Team, hand having founded one of the most important BJJ tournaments in this historical country, the “Milano Challenge”. Full Name:Andrea Baggio",False
9615,Andre Almeida,Andre,Almeida,,Gracie Barra,https://www.bjjheroes.com/?p=9615,"André Almeida is a Brazilian jiu-jitsu black belt under his brothers:FlávioandRicardo Almeida, being also one of the main representatives of theGracie Barra Teamin the sport’s super-heavyweight division. Almeida earned his place as one of the sport’s hottest prospects after a strong run as a brown belt (2018), when he conquered numerous important events on the International Brazilian Jiu-Jitsu Federation (IBJJF) calendar. (OBS.: if you are browsing for André Almeida [Dedeco], founder of Origin and Best Way BJJclick here). Full Name:André Liberal Alves de Almeida",False
1716,Andre Almeida,Andre,Almeida,Dedeco,American Top Team,https://www.bjjheroes.com/?p=1716,"André Almeida, also known as “Dedeco” is an American Top Team representative as well as the founder of Best Way BJJ. Having received his black belt inBrazilian Jiu Jitsufrom the legendaryCrézio de Souza, Dedeco became one of the most respected instructors in the sport having graduated several high level black belts, includingRafaelFormigaand Leandro Escobar (founders of Soul Fighters academy) as well as Michael DeLuca. Full Name:André Luiz Gomes de Almeida",False
