claim_id,student_person_id,student_name,promoter_person_id,teacher_name,claim_type,relationship_label,status,evidence_level,notes
bjj-11114-v_josh_johnson,11114,Joe Baize,v_josh_johnson,Josh Johnson,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Luiz Palhares > Josh Johnson > Joe Baize
bjj-v_adriano_pereira-627,v_adriano_pereira,Adriano Pereira,627,Murilo Bustamante,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Murilo Bustamante > Adriano Pereira > Joel Gingery
bjj-8369-v_adriano_pereira,8369,Joel Gingery,v_adriano_pereira,Adriano Pereira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Murilo Bustamante > Adriano Pereira > Joel Gingery
bjj-11894-647,11894,Joel Tudor,647,Rodrigo Medeiros,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Rodrigo Medeiros > Joel Tudor
bjj-6836-6481,6836,John Combs,6481,Amal Easton,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > Amal Easton > John Combs
bjj-3286-743,3286,John Crouch,743,Royce Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royce Gracie > John Crouch
bjj-5858-1817,5858,Chris Haueter,1817,Rigan Machado,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > Chris Haueter > Matt Thornton > John Kavanaugh
bjj-11874-5858,11874,Matt Thornton,5858,Chris Haueter,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > Chris Haueter > Matt Thornton > John Kavanaugh
bjj-v_john_kavanaugh-11874,v_john_kavanaugh,John Kavanaugh,11874,Matt Thornton,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Rigan Machado > Chris Haueter > Matt Thornton > John Kavanaugh
bjj-v_roberto_maia-297,v_roberto_maia,Roberto Maia,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Roberto Maia > John Frankl
bjj-1569-v_roberto_maia,1569,John Frankl,v_roberto_maia,Roberto Maia,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Roberto Maia > John Frankl
bjj-v_shawn_hammonds-1307,v_shawn_hammonds,Shawn Hammonds,1307,Lloyd Irvin,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > Shawn Hammonds > John Salter
bjj-10531-v_shawn_hammonds,10531,John Salter,v_shawn_hammonds,Shawn Hammonds,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > Shawn Hammonds > John Salter
bjj-12095-1155,12095,Johnif Rocha,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Johnif Rocha
bjj-8555-1403,8555,Juan Miguel Iturralde,1403,Fernando Di Piero,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Fernando Di Piero > Juan Miguel Iturralde > Johnny Tama
bjj-7664-8555,7664,Johnny Tama,8555,Juan Miguel Iturralde,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Fernando Di Piero > Juan Miguel Iturralde > Johnny Tama
bjj-10588-12227,10588,Jon Blank,12227,Zach Maslany,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > JM Holland / > Zach Maslany > Jon Blank
bjj-11248-338,11248,Jonata Gomes,338,Ricardo Vieira,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Jonata Gomes
bjj-10085-415,10085,Jonatha Alves,415,Guilherme Mendes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > André Pederneiras > Ramon Lemos > Guilherme Mendes > Johnatha Alves
bjj-v_daisuke_yamaji-52,v_daisuke_yamaji,Daisuke Yamaji,52,Renzo Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Carlos Gracie Jr > Renzo Gracie > Daisuke Yamaji > Jon Calestine
bjj-8767-v_daisuke_yamaji,8767,Jonathan Calestine,v_daisuke_yamaji,Daisuke Yamaji,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: M. Maeda > C. Gracie > H. Gracie > Carlos Gracie Jr > Renzo Gracie > Daisuke Yamaji > Jon Calestine
bjj-9367-358,9367,Jonathan Thomas,358,Lucas Lepri,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Sérgio Souza (Bolão) > Mauro Chueng > Elan Santiago > Lucas Lepri > Jonathan Thomas
bjj-975-952,975,Jonatas Gurgel,952,Joao Roque,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Joao Roque > Jonatas Gurgel
bjj-10293-1155,10293,Jonas Andrade,1155,Cicero Costha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Marco Barbosa > Cicero Costha > Jonas Andrade
bjj-11084-1152,11084,Jonatas Novaes,1152,Eduardo Conceicao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Eduardo Jamelão > Jonatas Novaes
bjj-10103-144,10103,Jonnatas Gracie,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > R. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Jonnatas Gracie
bjj-12298-297,12298,Vinicius Coelho,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Vinícius Coelho > Jordan Vaisman
bjj-12247-12298,12247,Jordan Vaisman,12298,Vinicius Coelho,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Vinícius Coelho > Jordan Vaisman
bjj-754-78,754,Jose Aldo,78,Andre Pederneiras,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > José Aldo
bjj-7931-203,7931,Jose Carlos Sousa,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Luis França > Oswaldo Fadda > Monir Salomão > Julio Cesar > Jose Carlos Sousa
bjj-2241-297,2241,Jose Leao Teixeira,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > José Leão Teixeira
bjj-14148-1290,14148,Jose Jurema,1290,Tarcisio Jardim,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Leonardo Vieira > Tarcicio Jardim > Jose Jurema
bjj-1548-297,1548,Jose Junior,297,Carlos Gracie Junior,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Jose Junior
bjj-12401-895,12401,Jose Marcello,895,Sergio Souza,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Sérgio Souza > Zé Marcello
bjj-3357-1204,3357,Jose Mario Queiroga,1204,Roberto Traven,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Roberto Traven > Jose Mario Queiroga
bjj-650-195,650,Josef Manuel,195,Robson Moura,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Andre Pederneiras > Robson Moura > Josef Manuel
bjj-13763-8346,13763,Jozef Chen,8346,Craig Jones,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Jean Jacques Machado > Rigan Machado > John Will > John Simon > Lachlan Giles > Craig Jones > Jozef Chen
bjj-v_jeff_messina-647,v_jeff_messina,Jeff Messina,647,Rodrigo Medeiros,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Rodrigo Medeiros > Jeff Messina > Joe Dierkhising
bjj-12378-v_jeff_messina,12378,Joseph Dierkhising,v_jeff_messina,Jeff Messina,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Rodrigo Medeiros > Jeff Messina > Joe Dierkhising
bjj-v_kenny_florian-v_roberto_maia,v_kenny_florian,Kenny Florian,v_roberto_maia,Roberto Maia,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > Kenny Florian > Josh Griffiths
bjj-2095-v_kenny_florian,2095,Josh Griffiths,v_kenny_florian,Kenny Florian,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Roberto Maia > Kenny Florian > Josh Griffiths
bjj-7096-144,7096,Josh Hinger,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > L. Dagmar > André Galvão > Josh Hinger
bjj-v_tom_knox-10596,v_tom_knox,Tom Knox,10596,Cleber Luciano,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rolker Gracie > Cleber Luciano > Tom Knox > Josh Cisneros
bjj-11568-v_tom_knox,11568,Joshua Cisneros,v_tom_knox,Tom Knox,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rolker Gracie > Cleber Luciano > Tom Knox > Josh Cisneros
bjj-3313-322,3313,Juan Caio Kamezawa,322,Fabio Gurgel,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Fábio Gurgel > Juan Caio Kamezawa
bjj-v_arturo_wesson-623,v_arturo_wesson,Arturo Wesson,623,John Danaher,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > John Danaher > Arturo Wesson > Julián Espinosa
bjj-13775-v_arturo_wesson,13775,Julian Espinosa,v_arturo_wesson,Arturo Wesson,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlos Gracie Jr > Renzo Gracie > John Danaher > Arturo Wesson > Julián Espinosa
bjj-7006-203,7006,Julio dos Anjos Junior,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Julio César > Júlio dos Anjos
bjj-4507-22,4507,Julio Fernandez,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Carlson Gracie > Julio Fernandez
bjj-hist_carlos_sr-v_itsuyo_maeda,hist_carlos_sr,Carlos Gracie Senior,v_itsuyo_maeda,itsuyo Maeda,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: itsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Jorge Pereira > Leo Dalla > Lloyd Irvin > Julius Park
bjj-12785-203,12785,Julia Alves,203,Julio Cesar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Luis França > Oswaldo Fadda > Monir Salomão > Júlio César > Júlia Alves
bjj-v_alexandre_salgado-3028,v_alexandre_salgado,Alexandre Salgado (,3028,Leandro Escobar,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Leandro Escobar > Alexandre Salgado ( > Hugo Marques > Julia Boscher
bjj-8138-v_alexandre_salgado,8138,Hugo Marques,v_alexandre_salgado,Alexandre Salgado (,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Leandro Escobar > Alexandre Salgado ( > Hugo Marques > Julia Boscher
bjj-10370-8138,10370,Julia Boscher,8138,Hugo Marques,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Carlson Gracie > Crézio de Souza > André Almeida > Leandro Escobar > Alexandre Salgado ( > Hugo Marques > Julia Boscher
bjj-14094-6209,14094,Julia Maele,6209,Felipe Mota,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Octávio Couto > Felipe Mota > Julia Maele
bjj-1855-78,1855,Fernando Guimaraes,78,Andre Pederneiras,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Andre Pederneiras > Fernando Marques (Boi) > Juliana Borges
bjj-11401-1855,11401,Juliana Borges,1855,Fernando Guimaraes,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Carlson Gracie > Andre Pederneiras > Fernando Marques (Boi) > Juliana Borges
bjj-9711-601,9711,Jurandir Conceicao,601,Roberto Godoi,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rickson Gracie > Marcelo Behring > Waldomiro Perez > Roberto Godoi > Jurandir Conceição
bjj-1377-528,1377,Jurandir Moura,528,George Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > George Gracie > Jurandir Moura
bjj-v_alvis_solis-745,v_alvis_solis,Alvis Solis,745,Carlos Machado,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > H. Gracie > Carlos Gracie Jr > Carlos Machado > Alvis Solis > Roy Davis > Justin Ordinario
bjj-v_roy_davis-v_alvis_solis,v_roy_davis,Roy Davis,v_alvis_solis,Alvis Solis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > H. Gracie > Carlos Gracie Jr > Carlos Machado > Alvis Solis > Roy Davis > Justin Ordinario
bjj-13801-v_roy_davis,13801,Justin Ordinario,v_roy_davis,Roy Davis,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > H. Gracie > Carlos Gracie Jr > Carlos Machado > Alvis Solis > Roy Davis > Justin Ordinario
bjj-1398-576,1398,Justin Rader,576,Rafael Lovato Jr,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie Sr. > Carlos Gracie Junior > Carlos Machado > Rafael Lovato Jr > Justin Rader
bjj-967-1307,967,Jonathan Torres,1307,Lloyd Irvin,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie (Senior) > Helio Gracie > Rickson Gracie > Jorge Pereira > Leonardo Dalla > Lloyd Irvin > JT Torres
bjj-809-22,809,Luis Carlos Dias,22,Carlson Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie Sr > Helio Gracie > Carlson Gracie > Luis Carlos “Manimal” > Vinc Tan > Kacie Tan
bjj-v_vinc_tan-809,v_vinc_tan,Vinc Tan,809,Luis Carlos Dias,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie Sr > Helio Gracie > Carlson Gracie > Luis Carlos “Manimal” > Vinc Tan > Kacie Tan
bjj-13028-v_vinc_tan,13028,Kacie Tan,v_vinc_tan,Vinc Tan,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie Sr > Helio Gracie > Carlson Gracie > Luis Carlos “Manimal” > Vinc Tan > Kacie Tan
bjj-13834-10088,13834,Kaua Gabriel,10088,Melqui Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Helio Gracie > Royler Gracie > Rolker Gracie > Augusto Monteiro > Ronnie Melo > Melquisedeque Galvão > Kauã Gabriel
bjj-11465-v_andre_vasconcelos,11465,Kauan Barboza,v_andre_vasconcelos,André Vasconcelos,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > Carlson Gracie > Carlson Gracie Jr > André Vasconcelos > Kauan Barboza
bjj-3009-144,3009,Keenan Cornelius,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: C. Gracie > R. Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Keenan Cornelius
bjj-6531-4317,6531,Richard Martinez,4317,Eddie Bravo,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie (Senior) > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > Richie Martinez > Keith Krikorian
bjj-12491-6531,12491,Keith Krikorian,6531,Richard Martinez,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie (Senior) > Hélio Gracie > Carlos Gracie Jr > JJ Machado > Eddie Bravo > Richie Martinez > Keith Krikorian
bjj-1068-405,1068,Keith McKenzie,405,Marco Canha,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Rolls Gracie > Romero Cavalcanti > Ricardo Vieira > Marco Canha > Keith McKenzie
bjj-v_kid_peligro-515,v_kid_peligro,Kid Peligro,515,Royler Gracie,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Mitsuyo Maeda > Carlos Gracie > Helio Gracie > Royler Gracie > Kid Peligro
bjj-12005-144,12005,Kade Ruotolo,144,Andre Galvao,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie > Reyson Gracie > Osvaldo Alves > Luis Dagmar > André Galvão > Kade Ruotolo
bjj-11725-1817,11725,Kaiser Girao,1817,Rigan Machado,black_belt_awarded_by,Faixa-preta concedida por,confirmed,high,Lineage declarada no perfil: Carlos Gracie Sr. > Helio Gracie > Carlos Gracie Junior > Rigan Machado > Keiser Girão
